 ,Velocity,LanePos,Speed,Steer,Accel,Brake,LongAccel,HeadwayTime,Headwaydist,User,Mode,Speed,Number of Errors,Response Time,Number of Steps
29,16.231705882352944,-0.27013235294117655,16.404985294117647,-12.407352941176478,0.24450000000000002,0.03035294117647059,0.24501470588235316,1.2815294117647065,19.191161764705875,2,2,28.263288680178125,2,3.17,2
30,15.39948529411765,-0.03033823529411764,11.110999999999994,-9.452941176470583,0.20117647058823535,0.04326470588235294,0.0564264705882353,8.19625,42.50799999999999,2,3,12.314965517241381,0,6.2,4
31,14.884176470588232,-0.10805882352941176,11.110999999999994,-15.9,0.16589705882352945,0.033632352941176474,-0.10786764705882354,0.3189705882352941,5.406235294117646,2,3,13.487275862068964,0,7.73,4
32,16.842602941176466,-0.10644117647058828,14.150117647058817,-6.1000000000000005,0.13694117647058823,0.02611764705882353,-0.18569117647058825,0,0,2,3,13.731,0,8.31,3
33,9.888951219512197,0.2287073170731707,11.110999999999994,-0.5902439024390242,0.14019512195121953,0.008682926829268292,0.4775121951219512,2.509487804878049,44.89224390243903,2,3,14.82375862068966,0,4.29,3
34,14.023024390243899,-0.052487804878048785,11.110999999999994,-6.7975609756097555,0.09236585365853658,0.024390243902439025,-0.35812195121951224,1.5598292682926829,13.861536585365856,2,3,14.458517241379313,0,3.14,2
35,15.828878048780489,-0.19675609756097562,14.037756097560973,-11.026829268292682,0.14643902439024392,0.0,0.21775609756097558,3.4039512195121953,40.768170731707315,2,3,11.11913793103448,0,3.18,2
36,14.259634146341458,-0.4569512195121949,17.07290243902439,-6.473170731707317,0.10468292682926826,0.013317073170731709,-0.1617317073170732,1.3584390243902438,17.164048780487807,3,1,13.771275862068968,0,4.54,4
37,9.682975609756097,-0.609951219512195,10.839999999999995,0.16585365853658537,0.05748780487804878,0.0,-0.07656097560975611,2.6985365853658543,26.149609756097554,3,1,16.93241379310345,0,5.24,4
38,5.610774091627171,1.111152448657205,24.434345971565286,-5.331990521327022,0.09366429699842053,0.07991903633491287,0.44365955766192805,0,27.866029225908353,3,1,10.145241379310345,0,2.84,3
39,16.383538704581355,-0.058184834123222666,24.444000000001306,0.016666666666666885,0.1098996840442334,0.0,-0.044238941548183565,0,0,3,1,16.77455172413793,0,3.36,3
40,17.940642575039526,-0.35757977883096376,24.444000000001306,-7.5710110584518,0.14394786729857886,0.0,0.029752369668246063,4.825017377567142,86.52746366508676,3,1,15.705103448275862,0,2.27,2
41,18.420224723538674,-0.24081161137440774,24.444000000001306,-0.26011058451816804,0.144860584518165,0.0,0.014694707740916297,1.1027097156398107,20.54128949447077,3,1,10.412517241379309,0,1.8,2
42,18.455787124802608,-0.4874403633491317,24.424691943129268,-5.985939968404448,0.14020616113744166,0.0,-0.004628751974723509,5.831788704581363,107.8165825434441,3,2,18.257292513368988,0,4.44,4
43,12.41564102564103,-0.3721538461538461,11.110999999999994,0.2538461538461538,0.13753846153846153,0.0,0.4192564102564106,0,0,3,2,28.022241176470608,0,4.97,4
44,9.221538461538461,-0.36466666666666664,11.110999999999994,-15.928205128205127,0.07505128205128206,0.025564102564102565,-0.11530769230769228,7.299358974358972,31.93735897435898,3,2,29.335921925133636,0,3.85,3
45,14.589307692307694,-0.29971794871794877,14.529717948717945,-2.31025641025641,0.16823076923076927,0.029102564102564104,0.08569230769230766,5.066820512820513,82.38800000000002,3,2,28.40787540106955,0,3.18,3
46,15.081794871794873,-0.6413076923076924,16.694897435897435,-6.971794871794871,0.14692307692307693,0.021538461538461538,-0.03158974358974356,3.348102564102564,51.911692307692306,3,2,29.220411764705936,0,2,2
47,10.357,-0.45946153846153864,10.541205128205123,-14.387179487179488,0.07784615384615383,0.02276923076923077,-0.19692307692307695,5.757615384615384,54.3643076923077,3,2,28.862486631016093,0,3.15,2
48,13.560773584905657,0.21915094339622637,11.110999999999994,0.39433962264150935,0.13533962264150945,0.0,0.3112830188679245,4.682698113207548,78.8997547169811,3,3,15.287879999999996,0,4.7,4
49,12.45932075471698,0.12471698113207551,11.110999999999994,-15.701886792452829,0.10556603773584906,0.02524528301886792,-0.030245283018867995,5.121,30.46866037735849,3,3,14.215839999999998,0,5.08,4
50,15.262641509433962,-0.5269245283018867,19.16111320754716,-6.443396226415094,0.10366037735849051,0.005264150943396227,-0.11254716981132075,0.8104339622641509,10.809830188679246,3,3,10.31112,0,2.47,3
51,8.658377358490567,-0.3622075471698115,10.062792452830184,-0.2773584905660378,0.06862264150943395,0.04847169811320755,-0.18811320754716981,5.4502075471698115,21.32733962264152,3,3,13.461159999999996,0,4.94,3
52,3.4059245283018873,0.17860377358490567,10.69171698113207,-17.301886792452823,0.03086792452830189,0.042169811320754716,0.05283018867924527,14.966094339622641,44.56877358490566,3,3,16.84944,0,2.01,2
53,10.121461214953246,0.8370957943925196,24.432577570094427,-0.45813084112149577,0.120413551401869,0.0,0.44667149532710243,69.6023364485981,37.34180373831777,3,3,11.60532,0,1.91,2
54,15.455016355140188,0.1749901869158877,24.44400000000097,0.1580841121495318,0.1092074766355152,0.0,-0.002784112149532683,0,0,4,1,9.72851282051282,1,10.38,4
55,17.553079906542056,0.09512196261682256,24.44400000000097,-6.90242990654206,0.1438102803738316,0.0,0.0854088785046728,0,0,4,1,14.612179487179487,1,14.59,4
56,19.312270560747695,0.32030327102803735,24.44400000000097,-2.0591121495327234,0.1694785046728971,0.0,0.0737070093457945,4.398920560747664,88.60413317757012,4,1,11.87553846153846,0,5.69,3
57,21.044726168224287,-0.052589719626168215,24.432577570094427,-0.37401869158878476,0.1319771028037376,0.0,-0.12410841121495338,7.391881308411221,153.59808831775683,4,1,17.539615384615388,0,4.16,3
58,10.102249999999998,-0.22112499999999996,11.110999999999994,-0.575,0.13057499999999997,0.0,0.4511250000000002,0,0,4,1,11.774333333333333,0,4.37,2
59,10.508825000000002,-0.20099999999999993,11.110999999999994,-16.347499999999997,0.078425,0.03774999999999999,-0.30217499999999986,6.109274999999999,28.720124999999996,4,1,6.775692307692308,1,3.56,2
60,11.429575000000003,0.10894999999999999,11.444324999999996,-0.11999999999999995,0.128925,0.013725000000000001,0.06545000000000001,6.414550000000001,87.65282499999998,4,2,12.374140748550328,0,13.33,4
61,13.727375000000004,-0.35345,22.444049999999987,-9.5125,0.1669,0.0424,0.03445000000000006,3.7619750000000005,56.037074999999994,4,2,16.603574591460205,1,7.3,4
62,10.382350000000002,-0.49970000000000014,10.277674999999995,-0.1100000000000001,0.057199999999999994,0.01225,-0.3217,5.877225,62.682175000000015,4,2,18.00365471797574,1,12.66,3
63,11.517511627906977,0.5493488372093024,11.110999999999994,0.706976744186047,0.14016279069767446,0.0,0.4796046511627907,4.713790697674418,82.89530232558138,4,2,19.167594095940974,0,3.47,3
64,13.847930232558134,-0.14051162790697677,9.56062790697674,-11.64418604651163,0.128953488372093,0.0233953488372093,-0.08723255813953482,1.8453023255813954,30.52451162790698,4,2,27.02006800210859,0,5.35,2
65,16.590441860465113,0.7153720930232557,17.62246511627906,-5.690697674418605,0.11020930232558142,0.0,-0.04004651162790697,0.33874418604651163,5.469976744186047,4,2,21.452677912493463,0,4.32,2
66,14.876279069767445,0.27525581395348836,8.888744186046509,-1.9813953488372094,0.1172325581395349,0.0,0.05123255813953487,0.5195813953488372,8.240232558139535,4,3,14.510285714285718,0,9.17,4
67,12.872209302325585,-0.06883720930232556,5.426302325581394,-15.304651162790702,0.13237209302325584,0.016720930232558138,0.042906976744186046,1.8310000000000002,20.21511627906977,4,3,9.285190476190476,1,19.05,4
68,11.577581727574731,1.1364933554817251,24.435879069769037,-1.393687707641179,0.1203126245847174,0.0,0.30445249169435173,62.490704318936864,24.19959468438537,4,3,17.020333333333337,1,12.54,3
69,18.372190033222573,0.5521382059800679,24.444000000001598,-4.133853820598001,0.13657475083056425,0.0,-0.00876146179402008,3.179215614617943,58.9185621262458,4,3,13.760309523809523,0,3.33,3
70,17.68389435215938,0.5113578073089721,24.444000000001598,-2.0750498338870274,0.14512059800664462,0.0,0.06054318936877075,0.9479345514950166,15.806778073089706,4,3,11.091071428571428,0,4.87,2
71,18.172605980066486,0.3932096345514952,24.444000000001598,-6.208704318936876,0.140751495016611,0.0021887043189368774,-0.016750830564784245,5.825705980066445,104.02279568106312,4,3,9.338952380952382,0,3.85,2
72,17.360148837209348,0.27754551495016655,24.444000000001598,-0.6930564784053248,0.1359069767441859,0.01396079734219268,-0.14928737541528256,5.330598671096338,93.82424850498359,5,1,12.783705882352942,0,10.56,4
73,11.587325,0.03137500000000002,11.110999999999994,0.3574999999999998,0.159925,0.0,0.47562499999999985,0,0,5,1,15.205794117647057,0,8.01,4
74,13.2977,-0.008650000000000047,11.110999999999994,-16.777499999999996,0.146075,0.040425,-0.05257500000000005,1.3912749999999998,20.288525,5,1,0.49811764705882355,0,3.77,3
75,15.548675,0.08455000000000001,19.11079999999999,-7.325,0.09237499999999998,0.0,-0.07862500000000003,0.9196250000000001,15.7981,5,1,11.662823529411767,0,4.2,3
76,16.080225,0.017925000000000014,8.055424999999996,-5.135,0.12684999999999996,0.018525,-0.14552500000000002,0.0054,0.079275,5,1,16.680235294117647,1,5.23,2
77,9.88115,-0.324225,11.110999999999994,-11.395000000000001,0.10065000000000002,0.07785,-0.22949999999999995,475.1781749999999,85.11925,5,1,12.710382352941178,0,2.19,2
78,13.028460526315792,0.3745921052631578,10.672407894736835,-7.4144736842105265,0.12764473684210526,0.01767105263157895,0.08646052631578953,3.4511710526315786,55.945592105263145,5,2,9.90085039370078,0,9.69,4
79,21.091302631578955,0.06901315789473686,13.742499999999993,-5.765789473684211,0.21419736842105264,0.0,0.2360131578947368,5.870381578947368,75.23290789473687,5,2,25.525191076115586,0,16.41,4
80,13.190381578947369,0.15160526315789472,6.1402894736842075,-17.669736842105262,0.11355263157894734,0.02805263157894737,-0.15280263157894738,3.4135,31.573644736842112,5,2,26.92852598425195,0,5.12,3
81,16.815513157894735,0.3067368421052632,10.818605263157888,-10.180263157894737,0.18672368421052626,0.018184210526315785,0.1333815789473685,1.2802368421052632,16.332065789473685,5,2,27.7673863517061,0,4.78,3
82,7.178519230769225,1.0713712715855586,24.43440659340791,-0.9334379905808553,0.08635910518053436,0.0,0.34930416012558896,243.41280651491365,27.780052982731547,5,2,26.093607349081378,0,2.37,2
83,18.082363029827313,0.5363308477237044,24.444000000001317,0.07868916797488268,0.15637480376765733,0.0,0.11609733124018817,0.61246978021978,11.567666012558867,5,2,26.047402099737546,0,2.28,2
84,20.3719952904239,0.5728999215070656,24.444000000001317,-7.282810047095753,0.16487519623233945,0.0,0.023884615384615962,0.25504434850863417,5.1883818681318665,5,3,12.09221052631579,0,2.42,4
85,21.273858320251197,0.5453155416012566,24.444000000001317,-0.11907378335949753,0.1761126373626375,0.0,0.03133908948194694,0.012079670329670328,0.2639972527472528,5,3,16.423052631578948,0,5.9,4
86,20.925253139717423,0.5556028257456828,24.444000000001317,-7.6405023547880875,0.16391562009418956,0.0,-0.0073190737833595245,3.1103551805337526,64.3634544740973,5,3,16.40463157894737,0,3.85,3
87,8.450186046511627,0.3127209302325582,11.110999999999994,-0.4302325581395348,0.09544186046511628,0.0,0.3345348837209302,0,0,5,3,5.356315789473684,0,3.12,3
88,8.883744186046512,0.9199069767441862,11.110999999999994,-21.058139534883722,0.06493023255813954,0.09869767441860465,-0.34811627906976744,24.866511627906977,6.897116279069767,5,3,9.908263157894735,0,2.95,2
89,7.07374418604651,0.7626511627906978,11.110999999999994,-13.418604651162791,0.08376744186046513,0.09153488372093024,0.33874418604651163,8.860488372093023,61.111534883720935,5,3,13.746052631578948,0,2.3,2
90,13.870581395348834,0.7859302325581394,19.17281395348836,-6.686046511627907,0.14776744186046512,0.012,0.10951162790697672,3.102186046511629,45.292348837209296,6,1,17.918121212121214,0,8.34,4
91,8.504674418604653,0.3821860465116279,13.333162790697667,-2.5093023255813955,0.08283720930232558,0.14341860465116277,-0.43825581395348834,73.17555813953489,64.86976744186046,6,1,13.502848484848485,0,11.58,3
92,10.322599999999998,0.21391428571428556,11.110999999999995,1.6942857142857144,0.12820000000000004,0.12817142857142858,0.47859999999999986,3.4890571428571433,65.37751428571428,6,1,20.55812121212121,1,14.47,3
93,16.016028571428574,-0.10477142857142857,11.110999999999995,0.04285714285714286,0.10468571428571428,0.0054571428571428575,-0.12899999999999998,8.295685714285717,130.61254285714287,6,1,19.209787878787875,0,1.97,2
94,15.857514285714283,0.21162857142857142,11.110999999999995,-14.765714285714287,0.16622857142857142,0.0,0.23625714285714286,4.647485714285715,74.71522857142857,6,1,8.986818181818183,0,6.11,2
95,19.731857142857148,-0.05197142857142855,20.634571428571423,-8.848571428571429,0.14794285714285715,0.0,-0.019342857142857158,0.6646285714285715,13.194942857142856,6,2,21.39124906890131,0,3.61,4
96,12.670342857142858,0.40474285714285707,11.110999999999995,-0.2942857142857142,0.0934857142857143,0.03045714285714286,-0.3278857142857143,1.7602571428571425,21.338114285714287,6,2,25.493155027932957,0,4.65,3
97,4.176114285714285,0.2708857142857144,8.888799999999996,-8.4,0.05157142857142857,0.049571428571428565,-0.021771428571428636,15.583257142857146,30.522057142857147,6,2,23.783282588454423,0,5.11,3
98,10.726145041705278,0.8781153846153825,24.432672845228048,1.0634847080630168,0.1590101946246523,0.08476691380908263,0.5729073215940692,61.37272150139014,33.55629101019465,6,2,27.958170391061465,0,3.28,2
99,18.393417979610735,0.39969555143651364,24.44400000000099,-0.1788229842446698,0.14624050046339188,0.007239110287303061,-0.04786005560704362,0,0,6,2,26.063718808193677,0,2.38,2
100,23.145987025023125,-0.2361237256719184,23.809679332716385,-8.802316960148264,0.20867191844300262,0.0,0.12758572752548664,0.11642539388322516,2.861343373493975,6,3,14.870859374999997,2,8.18,4
101,24.418046802595,0.12703151065801652,24.44400000000099,-0.117747914735867,0.2178053753475417,0.0,0.07481835032437427,0.5592998146431879,14.245379981464316,6,3,17.576281250000005,1,14.06,3
102,19.136866079703434,-0.2646075069508809,24.44400000000099,-9.158109360518996,0.09452085264133375,0.0006047265987025025,-0.1881204819277106,5.868225208526411,114.14393883225202,6,3,14.879859374999999,0,8.65,3
103,20.120160797034277,0.07517377201112155,24.44400000000099,0.015662650602409893,0.13462326227988833,0.0,-0.035344300278034924,0,0,6,3,14.544437499999997,0,2.64,2
104,7.533257142857141,0.3032,11.110999999999995,-0.07142857142857127,0.10977142857142859,0.0652857142857143,0.4566571428571429,0,0,6,3,17.18496875,1,3.97,2
105,13.990485714285713,0.6428285714285714,11.110999999999995,6.382857142857143,0.11748571428571426,0.04574285714285714,-0.4241428571428571,2.3419999999999996,6.876285714285715,7,1,16.781842105263163,0,4.6,4
106,12.382657142857143,-0.03948571428571431,11.110999999999995,-20.571428571428573,0.15082857142857137,0.0,0.42245714285714286,2.069771428571429,12.068257142857144,7,1,11.579421052631579,1,7.91,3
107,13.727942857142855,-0.23299999999999998,21.777399999999993,-9.322857142857142,0.13597142857142855,0.03171428571428571,-0.09897142857142854,4.127228571428572,60.40839999999999,7,1,17.060578947368416,1,29.1,3
108,14.841542857142858,0.16685714285714284,15.301371428571422,-1.5257142857142858,0.15928571428571428,0.024,0.05160000000000004,3.193714285714286,50.7837142857143,7,1,13.71207894736842,0,1.93,2
109,8.242628571428572,0.33025714285714264,10.793542857142853,-13.371428571428568,0.08037142857142858,0.05568571428571429,-0.3731142857142856,9.466085714285716,82.10022857142856,7,1,9.577,0,2.74,2
110,13.024457142857143,-0.14728571428571427,11.110999999999995,-0.057142857142857134,0.1857428571428571,0.04271428571428572,0.5823428571428572,1.184142857142857,24.39077142857143,7,2,14.698911751662976,0,8.58,4
111,13.979942857142857,0.06568571428571429,11.110999999999995,0.4028571428571429,0.13357142857142854,0.04885714285714286,-0.5072857142857142,25.209057142857148,52.14465714285715,7,2,16.373646563192924,0,6.07,3
112,15.626028571428574,-0.5230285714285715,11.491942857142853,-16.64,0.2899142857142857,0.008114285714285713,0.7026,0.553257142857143,3.529114285714286,7,2,18.227105986696266,0,3.8,3
113,22.044800000000002,-0.4429428571428571,19.491742857142853,-8.294285714285717,0.14465714285714287,0.0,-0.1151428571428571,1.4962857142857144,31.69085714285715,7,2,18.5121365853658,0,1.4,2
114,11.499457142857146,-0.0857714285714286,11.110999999999995,-0.25428571428571445,0.05102857142857143,0.031599999999999996,-0.5705142857142858,1.2074857142857145,16.43974285714286,7,2,18.434257649667355,0,2.55,2
115,10.030457142857147,0.029542857142857124,11.110999999999995,-28.334285714285713,0.13122857142857142,0.016457142857142858,0.18337142857142866,5.191428571428573,30.524942857142847,7,3,14.884921052631578,2,13.11,4
116,12.145018726591752,0.5952648475120362,24.43092134831526,-0.22011771000534971,0.1804622792937391,0.0,0.6474981273408237,150.308167469235,34.08957089352594,7,3,8.814236842105265,0,5.15,3
117,21.324455323702544,0.004472980203317293,24.444000000000656,-0.14456928838951275,0.18034884965221887,0.0,0.025074371321562584,0,0,7,3,14.910578947368423,0,4.18,3
118,19.6470278223649,-0.2379871589085075,24.444000000000656,-10.158480470840058,0.14470358480470755,0.0,-0.02604975922953466,0,0,7,3,14.968394736842107,1,6.33,2
119,23.310163723916553,-0.2857811663991437,24.444000000000656,-0.1662921348314614,0.24257410379882413,0.0,0.13125682182985568,0,0,7,3,9.922842105263161,0,2.5,2
120,25.490790797217755,-0.033693953986088716,24.444000000000656,-6.054200107009081,0.22830765115034699,0.0,0.04125093632958807,0,0,8,1,14.505961538461538,0,5.75,4
121,27.717214553236957,-0.3541824505082935,24.43092134831526,-4.358159443552711,0.29529373996789865,0.0,0.10485767790262196,0.9240219368646334,24.269136436597105,8,1,12.31382692307692,1,18.95,3
122,11.572,-0.2378888888888889,11.110999999999997,0.27777777777777785,0.22977777777777783,0.0,0.8394074074074074,0,0,8,1,15.25675,0,3.04,3
123,16.134592592592593,-0.15355555555555547,11.110999999999997,-0.7444444444444444,0.09470370370370368,0.0917037037037037,-0.9007407407407407,9.341481481481482,6.573666666666667,8,1,8.824884615384615,0,2.43,2
124,11.883814814814812,0.3252222222222223,11.110999999999997,-19.951851851851853,0.23581481481481475,0.04666666666666667,0.8368148148148147,22.604259259259248,48.50544444444444,8,1,3.471423076923078,0,3.11,2
125,17.451592592592593,-0.15822222222222224,20.493481481481485,-7.777777777777778,0.1593703703703704,0.03125925925925926,-0.20303703703703715,0.5469259259259259,13.54225925925926,8,2,13.319034146341453,2,16.96,4
126,14.940074074074074,-0.29718518518518516,17.530592592592587,-6.144444444444442,0.14796296296296296,0.033296296296296296,-0.09518518518518523,1.258,16.3717037037037,8,2,15.471383902439008,0,4.18,3
127,11.881444444444444,-0.15081481481481482,11.110999999999997,-1.6,0.10640740740740741,0.03303703703703703,-0.24451851851851847,3.750592592592593,45.58344444444444,8,2,17.85931365853657,0,4.54,3
128,14.766102564102566,-0.21623076923076917,11.110999999999994,-1.3974358974358974,0.26351282051282054,0.015153846153846153,0.46158974358974364,0.5547692307692308,10.08723076923077,8,2,19.46470097560978,0,2.41,2
129,10.786076923076925,-0.05448717948717958,10.541205128205123,-13.864102564102565,0.08971794871794873,0.0981025641025641,-0.2896153846153846,2.7256666666666662,36.25771794871794,8,2,21.037148780487787,0,2.47,2
130,23.237307692307695,-0.057435897435897464,15.897205128205124,-8.94871794871795,0.5345897435897435,0.0,0.6456410256410257,1.8819230769230764,35.18379487179487,8,3,14.615052631578946,0,6.9,4
131,16.027820512820515,-0.35756410256410254,11.794743589743582,-0.030769230769230767,0.08812820512820514,0.027641025641025642,-0.5767179487179488,1.8224102564102564,27.587615384615383,8,3,8.837684210526318,0,4.64,3
132,9.105384615384615,0.005897435897435934,10.541205128205123,-18.964102564102564,0.0927948717948718,0.02441025641025641,-0.009256410256410256,7.811205128205133,25.587564102564098,8,3,11.620368421052634,0,3.11,3
133,9.001948717948714,-0.39317948717948714,10.256307692307688,0.03846153846153845,0.05661538461538461,0.0,-0.050051282051282064,2.70625641025641,25.22825641025641,8,3,13.85521052631579,0,1.81,2
134,17.04439,0.3944061538461509,24.434598461539814,0.4952307692307648,0.23873461538461285,0.0,0.6072092307692327,119.50793461538473,30.339681153846154,8,3,10.177289473684212,0,2.46,2
135,27.023119615384584,-0.016655384615384503,24.444000000001356,-7.5957307692307925,0.2689834615384615,0.0,0.0695615384615387,0,0,9,1,15.696066666666667,0,25.24,4
136,29.772261153846156,0.21392423076923123,24.444000000001356,-5.089500000000006,0.3056007692307705,0.0,0.05928961538461528,0.9074176923076914,27.645538076923067,9,1,16.722316666666668,0,6.45,3
137,30.311991153846165,-0.07504769230769248,24.444000000001356,-3.0071153846153784,0.2928865384615358,0.0,0.02807615384615378,3.29870846153846,100.12217115384621,9,1,15.804366666666668,0,12.21,2
138,30.247815384615706,-0.02329115384615372,24.444000000001356,-8.240038461538543,0.2995419230769266,0.0,0.008515384615384536,1.4286130769230774,43.6944234615385,9,1,16.662966666666662,0,3.24,2
139,27.75542461538463,-0.0762373076923077,24.434598461539814,-8.257153846153848,0.3171688461538456,0.0621603846153845,-0.665292307692308,0,0,9,2,10.127311529026972,1,10.28,4
140,15.043605263157895,-0.3396842105263158,11.110999999999995,-38.58157894736841,0.22276315789473689,0.0,0.6464473684210527,0,0,9,2,18.672477923139834,0,6.09,3
141,11.830526315789472,-0.02297368421052628,11.110999999999995,-14.131578947368412,0.1455789473684211,0.0526842105263158,-0.12057894736842112,17.176236842105265,14.238263157894735,9,2,20.456005314799643,0,4.4,3
142,17.97628947368421,-0.4154473684210526,19.53184210526315,-8.657894736842104,0.2152631578947368,0.03360526315789474,-0.059263157894736906,1.017526315789474,18.056447368421043,9,2,21.354136958299254,0,3.81,2
143,14.224052631578951,-0.3862368421052631,12.86534210526315,0.8552631578947366,0.1479473684210526,0.04539473684210526,-0.43963157894736843,1.8982631578947373,20.218894736842106,9,2,20.88450367947673,0,3.17,2
144,11.988342105263156,-0.28986842105263166,11.110999999999995,-14.452631578947367,0.18418421052631584,0.03181578947368421,0.3078421052631579,41.204184210526314,36.34221052631579,9,3,10.447785714285711,0,5.26,4
145,12.480342105263162,-0.04663157894736843,7.602263157894734,-5.286842105263159,0.21839473684210525,0.05915789473684211,-0.32147368421052636,3.3372894736842107,56.94892105263158,9,3,7.2987857142857155,0,5.54,3
