ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	0.98335	01/15/0117 10:39.57	00000059	0.002	Inter625t13-0	-0.088	1	2	0.000	11.111	-2.9	0.000	0.000	D	F	0.0	0.000	0.153	0.001	1503.500	523.206	0.019	-	0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	1.98337	01/15/0117 10:39.58	00000119	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	3.6	0.000	0.000	D	F	0.0	0.000	0.197	0.000	1503.500	523.208	0.026	-	-0.000	-0.001	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	2.98339	01/15/0117 10:39.59	00000179	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	53.4	0.014	0.000	D	F	0.0	0.000	0.207	-0.000	1503.500	523.208	0.028	-	0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	3.98341	01/15/0117 10:40.00	00000239	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	12.0	0.049	0.000	D	F	0.0	0.000	0.210	-0.000	1503.500	523.208	0.028	-	0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	4.98343	01/15/0117 10:40.01	00000299	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	18.1	0.092	0.000	D	F	0.0	0.000	0.210	-0.000	1503.500	523.208	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	5.98345	01/15/0117 10:40.02	00000359	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	29.6	0.206	0.000	D	F	0.0	0.000	0.209	-0.000	1503.500	523.208	0.028	-	0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	6.98347	01/15/0117 10:40.03	00000419	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	15.2	0.069	0.000	D	F	0.0	0.000	0.209	-0.000	1503.500	523.208	0.028	-	0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	7.98349	01/15/0117 10:40.04	00000479	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	17.2	0.079	0.000	D	F	111.1	0.000	0.209	-0.000	1503.500	523.208	0.028	-	0.000	0.004	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011111	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	8.98351	01/15/0117 10:40.05	00000539	1.250	Inter625t13-0	-0.083	1	2	0.000	11.111	19.4	0.086	0.000	D	F	444.4	0.166	0.232	-0.004	1503.505	523.593	0.016	-	0.033	2.191	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	9.98353	01/15/0117 10:40.06	00000599	3.441	Inter625t13-0	-0.033	1	2	0.000	11.111	15.3	0.146	0.000	D	F	1518.0	1.056	0.226	-0.011	1503.555	525.929	0.016	-	0.079	2.225	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	10.98355	01/15/0117 10:40.07	00000659	5.665	Inter625t13-0	0.116	1	2	0.000	11.111	-0.7	0.196	0.000	D	F	1920.7	1.876	0.220	0.003	1503.704	530.506	0.017	-	-0.021	2.008	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	11.98357	01/15/0117 10:40.08	00000719	7.486	Inter625t49-0	0.300	1	1	0.006	11.111	-3.3	0.212	0.000	D	F	1826.1	1.425	0.217	0.008	1503.888	537.107	0.018	-	-0.061	1.610	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	12.98359	01/15/0117 10:40.09	00000779	8.933	Inter625t49-0	0.468	1	1	0.007	11.111	-0.2	0.220	0.000	D	F	1891.7	1.044	0.214	0.000	1504.057	545.334	0.020	-	-0.010	1.360	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	13.98361	01/15/0117 10:40.10	00000839	10.212	Inter625t49-0	0.630	1	1	0.007	11.111	-1.7	0.217	0.000	D	F	1970.8	0.883	0.209	0.008	1504.220	554.923	0.021	-	-0.053	1.131	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	14.98363	01/15/0117 10:40.11	00000899	11.295	Inter625t49-0	0.762	1	1	0.005	11.111	1.9	0.213	0.000	D	F	2052.8	0.597	0.208	-0.006	1504.354	565.693	0.022	-	0.030	0.986	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
