ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	0.98335	01/16/0117 10:05.23	00000059	0.002	Inter625t13-0	-0.088	1	2	0.000	11.111	4.1	0.000	0.000	D	F	0.0	0.001	0.153	-0.001	1503.500	523.206	0.019	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	928.855	774720.375	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	1.98337	01/16/0117 10:05.24	00000119	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	2.1	0.000	0.000	D	F	0.0	0.001	0.197	-0.000	1503.500	523.208	0.026	-	0.000	-0.001	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	928.855	4213441.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	2.98339	01/16/0117 10:05.25	00000179	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	2.0	0.000	0.000	D	F	0.0	0.001	0.207	-0.000	1503.500	523.208	0.028	-	0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	928.854	-116136376.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	3.98341	01/16/0117 10:05.26	00000239	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	1.4	0.000	0.000	D	F	133.3	0.001	0.209	-0.000	1503.500	523.208	0.028	-	0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011111	0000000000010000	-	car	928.854	14416339.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	4.98343	01/16/0117 10:05.27	00000299	0.003	Inter625t13-0	-0.088	1	2	0.000	11.111	0.9	0.000	0.000	D	F	466.7	0.001	0.209	-0.000	1503.500	523.208	0.028	-	0.000	0.013	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	928.854	701228.250	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	5.98345	01/16/0117 10:05.28	00000359	0.126	Inter625t13-0	-0.088	1	2	0.000	11.111	0.6	0.041	0.000	D	F	663.4	0.002	0.205	0.000	1503.500	523.239	0.023	-	-0.000	0.387	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	928.839	14830.244	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	6.98347	01/16/0117 10:05.29	00000419	0.753	Inter625t13-0	-0.088	1	2	0.000	11.111	2.2	0.034	0.000	D	F	748.9	0.018	0.208	-0.000	1503.500	523.676	0.023	-	0.002	0.638	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	928.622	2479.686	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	7.98349	01/16/0117 10:05.30	00000479	1.951	Inter625t13-0	-0.083	1	2	0.000	11.111	6.7	0.063	0.000	D	F	1070.2	0.134	0.216	-0.001	1503.505	524.958	0.020	-	0.011	1.344	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	927.988	961.493	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	8.98351	01/16/0117 10:05.31	00000539	3.053	Inter625t13-0	-0.058	1	2	0.000	11.111	10.5	0.062	0.000	D	F	1174.4	0.547	0.210	-0.008	1503.530	527.499	0.022	-	0.050	0.900	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	926.751	624.231	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	9.98353	01/16/0117 10:05.32	00000599	3.794	Inter625t13-0	0.016	1	2	0.000	11.111	4.2	0.062	0.000	D	F	1265.3	1.265	0.211	0.000	1503.604	530.940	0.023	-	-0.009	0.676	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	925.118	516.170	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	10.98355	01/16/0117 10:05.33	00000659	4.523	Inter625t49-0	0.105	1	1	0.005	11.111	-0.6	0.081	0.000	D	F	1444.4	1.166	0.210	-0.003	1503.693	535.091	0.023	-	0.012	0.746	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	923.162	433.846	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	11.98357	01/16/0117 10:05.34	00000719	5.256	Inter625t49-0	0.221	1	1	0.006	11.111	4.4	0.081	0.000	D	F	1296.1	1.512	0.209	-0.006	1503.810	539.983	0.023	-	0.034	0.648	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	car	920.885	380.144	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
