ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	0.98335	10/22/0116 08:28.12	00000059	0.002	Inter625t13-0	-0.088	1	2	0.000	11.111	5.4	0.000	0.000	P	F	0.0	0.002	0.153	-0.002	1503.500	523.206	0.019	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000001001	0000000000000000	-	car	928.855	774705.688	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	1.98337	10/22/0116 08:28.13	00000119	0.001	Inter625t13-0	-0.088	1	2	0.000	11.111	5.4	0.000	0.866	P	F	166.7	0.002	0.191	0.000	1503.500	523.208	0.025	-	0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000001011	0000000000000000	-	car	928.854	2185534.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	2.98339	10/22/0116 08:28.14	00000179	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	5.4	0.000	0.854	P	F	500.0	0.002	0.202	0.000	1503.500	523.209	0.026	-	-0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000001001	0000000000000000	-	car	928.854	5838418.500	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	3.98341	10/22/0116 08:28.15	00000239	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	5.4	0.000	0.839	D	F	477.5	0.001	0.206	0.000	1503.500	523.209	0.027	-	-0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000001001	0000000000000000	-	car	928.854	14889168.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	4.98343	10/22/0116 08:28.16	00000299	0.001	Inter625t13-0	-0.088	1	2	0.000	11.111	6.1	0.000	0.000	D	F	477.5	0.001	0.208	-0.000	1503.500	523.209	0.027	-	0.000	0.004	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000001001	0000000000000000	-	car	928.854	2252715.500	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	5.98345	10/22/0116 08:28.17	00000359	2.138	Inter625t13-0	-0.083	1	2	0.000	11.111	7.0	0.215	0.000	D	F	1572.6	0.148	0.244	-0.001	1503.505	523.866	0.010	-	0.013	3.752	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000001001	0000000000000000	-	car	928.531	876.795	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	6.98347	10/22/0116 08:28.18	00000419	5.696	Inter625t13-0	-0.067	1	2	0.000	11.111	-1.5	0.321	0.000	D	F	2104.6	0.183	0.227	0.001	1503.521	527.887	0.011	-	-0.014	3.014	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000001001	0000000000000000	-	car	926.552	330.971	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	7.98349	10/22/0116 08:28.19	00000479	8.468	Inter625t49-0	-0.057	1	1	0.005	11.111	0.6	0.340	0.000	D	F	2707.8	0.043	0.226	-0.002	1503.531	534.993	0.014	-	0.013	2.681	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000001001	0000000000000000	-	car	923.068	223.472	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	8.98351	10/22/0116 08:28.20	00000539	10.857	Inter625t49-0	-0.051	1	1	0.007	11.111	-1.9	0.337	0.000	D	F	2244.7	359.921	0.210	0.009	1503.538	544.751	0.017	-	-0.069	1.694	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000001001	0000000000000000	-	car	918.347	175.656	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	9.98353	10/22/0116 08:28.21	00000599	12.381	Inter625t49-0	-0.082	1	1	0.007	11.111	1.0	0.363	0.000	D	F	2299.1	359.905	0.211	-0.008	1503.508	556.388	0.020	-	0.045	1.438	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000001001	0000000000000000	-	car	912.789	156.198	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
