ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	0.98335	01/15/0117 10:49.33	00000059	0.002	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.153	0.000	1503.500	523.206	0.019	-	0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	1.98337	01/15/0117 10:49.34	00000119	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.197	0.000	1503.500	523.208	0.026	-	-0.000	-0.001	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	2.98339	01/15/0117 10:49.35	00000179	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.207	0.000	1503.500	523.208	0.028	-	-0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	3.98341	01/15/0117 10:49.36	00000239	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.210	0.000	1503.500	523.208	0.028	-	-0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	4.98343	01/15/0117 10:49.37	00000299	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.210	0.000	1503.500	523.208	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	5.98345	01/15/0117 10:49.38	00000359	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.209	0.000	1503.500	523.208	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	6.98347	01/15/0117 10:49.39	00000419	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.209	0.000	1503.500	523.208	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	7.98349	01/15/0117 10:49.40	00000479	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.209	-0.000	1503.500	523.208	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	8.98351	01/15/0117 10:49.41	00000539	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.209	-0.000	1503.500	523.208	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	9.98353	01/15/0117 10:49.42	00000599	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.6	0.000	0.000	D	F	0.0	0.000	0.209	-0.000	1503.500	523.208	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
