ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	0.98335	01/16/0117 10:28.51	00000059	0.002	Inter625t13-0	-0.088	1	2	0.000	11.111	1.7	0.000	0.000	D	F	0.0	0.002	0.153	-0.001	1503.500	523.206	0.019	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	1.98337	01/16/0117 10:28.52	00000119	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	1.7	0.000	0.000	D	F	0.0	0.001	0.197	0.000	1503.500	523.208	0.026	-	0.000	-0.001	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	2.98339	01/16/0117 10:28.53	00000179	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	1.1	0.000	0.000	D	F	116.7	0.001	0.207	-0.000	1503.500	523.208	0.028	-	0.000	0.001	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011111	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	3.98341	01/16/0117 10:28.54	00000239	0.001	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.0	0.000	0.000	D	F	450.0	0.001	0.209	-0.000	1503.500	523.208	0.028	-	-0.000	0.007	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	4.98343	01/16/0117 10:28.55	00000299	0.035	Inter625t13-0	-0.088	1	2	0.000	11.111	0.4	0.000	0.000	D	F	477.5	0.001	0.202	-0.000	1503.500	523.221	0.025	-	0.000	0.090	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	5.98345	01/16/0117 10:28.56	00000359	0.218	Inter625t13-0	-0.088	1	2	0.000	11.111	0.2	0.005	0.000	D	F	477.5	0.002	0.207	-0.000	1503.500	523.336	0.025	-	-0.000	0.221	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	6.98347	01/16/0117 10:28.57	00000419	1.309	Inter625t13-0	-0.088	1	2	0.000	11.111	-0.2	0.058	0.000	D	F	1037.2	0.001	0.211	-0.000	1503.500	523.881	0.019	-	-0.000	1.770	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	7.98349	01/16/0117 10:28.58	00000479	2.824	Inter625t13-0	-0.087	1	2	0.000	11.111	0.5	0.129	0.000	D	F	1401.2	0.017	0.239	0.001	1503.501	525.899	0.018	-	-0.001	2.175	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	8.98351	01/16/0117 10:28.59	00000539	4.919	Inter625t13-0	-0.082	1	2	0.000	11.111	0.9	0.146	0.000	D	F	1698.6	0.100	0.214	-0.000	1503.506	529.854	0.018	-	0.004	1.618	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	9.98353	01/16/0117 10:29.00	00000599	6.247	Inter625t49-0	-0.067	1	1	0.005	11.111	0.6	0.108	0.000	D	F	1474.4	0.176	0.206	-0.001	1503.522	535.483	0.021	-	0.008	0.919	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	10.98355	01/16/0117 10:29.01	00000659	6.835	Inter625t49-0	-0.041	1	1	0.007	11.111	0.4	0.072	0.000	D	F	1310.3	0.240	0.203	-0.001	1503.547	542.077	0.025	-	0.006	0.278	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	11.98357	01/16/0117 10:29.02	00000719	7.111	Inter625t49-0	-0.009	1	1	0.008	11.111	-0.2	0.081	0.000	D	F	1365.1	0.290	0.207	0.001	1503.581	549.038	0.025	-	-0.004	0.341	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	12.98359	01/16/0117 10:29.03	00000779	7.446	Inter625t49-0	0.027	1	1	0.007	11.111	0.0	0.079	0.000	D	F	1386.7	0.291	0.205	0.000	1503.617	556.320	0.025	-	0.000	0.304	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	13.98361	01/16/0117 10:29.04	00000839	8.059	Inter625t49-0	0.065	1	1	0.005	11.111	0.2	0.162	0.000	D	F	1685.4	0.297	0.220	-0.001	1503.657	564.007	0.022	-	0.005	1.067	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	14.98363	01/16/0117 10:29.05	00000899	8.890	Inter625t49-0	0.112	1	1	0.005	11.111	-0.3	0.155	0.000	D	F	1715.1	0.345	0.208	0.000	1503.704	572.493	0.023	-	-0.004	0.779	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	15.98365	01/16/0117 10:29.06	00000959	9.616	Inter625t49-0	0.144	1	1	0.005	11.111	-0.5	0.159	0.000	D	F	1768.9	0.066	0.207	0.003	1503.737	581.754	0.023	-	-0.021	0.691	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	16.98367	01/16/0117 10:29.07	00001019	10.307	Inter625t15-0	0.150	1	2	0.000	11.111	0.2	0.166	0.000	D	F	1858.5	0.035	0.207	-0.001	1503.743	591.717	0.023	-	0.005	0.695	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000010000	-	-	-	-	-	-	-	-	-	-	Terminate	
