ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	0.00000	10/28/0116 04:59.41	00000000	0.000	-	-	-	0	-	-	0.0	0.000	0.000	P	F	0.0	0.000	0.000	0.000	0.000	0.000	0.000	-	0.000	0.000	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	0000000000000000	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.01667	10/28/0116 04:59.41	00000001	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	1.7	0.000	0.000	D	F	0.0	0.000	0.002	0.000	1905.911	404.964	0.000	-	0.000	0.245	-	-	-	CAR1	-	13.011	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	TriggerC1	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.03333	10/28/0116 04:59.41	00000002	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	1.7	0.000	0.000	D	F	0.0	0.000	0.004	0.000	1905.911	404.964	0.000	-	-0.000	0.162	-	-	-	CAR1	-	13.012	-	FREEWAY_GENERAL	Urban	F	1111101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.05000	10/28/0116 04:59.41	00000003	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	1.6	0.000	0.000	D	F	0.0	0.000	0.007	0.000	1905.911	404.964	0.000	-	0.000	0.059	-	-	-	CAR1	-	13.014	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.06667	10/28/0116 04:59.41	00000004	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	1.5	0.000	0.000	D	F	0.0	0.000	0.009	0.000	1905.911	404.965	0.001	-	0.000	0.013	-	-	-	CAR1	-	13.017	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.08333	10/28/0116 04:59.41	00000005	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	1.3	0.000	0.000	D	F	0.0	0.000	0.011	0.000	1905.911	404.965	0.001	-	0.000	-0.006	-	-	-	CAR1	-	13.022	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.10000	10/28/0116 04:59.41	00000006	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	1.1	0.000	0.000	D	F	0.0	0.000	0.014	0.000	1905.911	404.965	0.002	-	0.000	-0.014	-	-	-	CAR1	-	13.028	-	FREEWAY_GENERAL	Urban	F	1111101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.11667	10/28/0116 04:59.41	00000007	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	1.0	0.000	0.000	D	F	0.0	0.000	0.017	0.000	1905.911	404.965	0.002	-	0.000	-0.020	-	-	-	CAR1	-	13.036	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.13334	10/28/0116 04:59.41	00000008	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	0.8	0.000	0.000	D	F	0.0	0.000	0.020	0.000	1905.911	404.965	0.003	-	0.000	-0.023	-	-	-	CAR1	-	13.046	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.15000	10/28/0116 04:59.41	00000009	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	0.6	0.000	0.000	D	F	0.0	0.000	0.025	0.000	1905.911	404.965	0.003	-	0.000	-0.025	-	-	-	CAR1	-	13.058	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.16667	10/28/0116 04:59.41	00000010	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	0.5	0.000	0.000	D	F	0.0	0.000	0.030	0.000	1905.911	404.965	0.004	-	0.000	-0.024	-	-	-	CAR1	-	13.071	-	FREEWAY_GENERAL	Urban	F	1111101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.18334	10/28/0116 04:59.41	00000011	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	0.3	0.000	0.000	D	F	0.0	0.000	0.035	0.000	1905.911	404.966	0.004	-	-0.000	-0.021	-	-	-	CAR1	-	13.086	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.20000	10/28/0116 04:59.41	00000012	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	0.2	0.000	0.000	D	F	0.0	0.000	0.041	0.000	1905.911	404.966	0.005	-	-0.000	-0.015	-	-	-	CAR1	-	13.102	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.21667	10/28/0116 04:59.41	00000013	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	0.1	0.000	0.000	D	F	0.0	0.000	0.047	0.000	1905.911	404.966	0.005	-	-0.000	-0.009	-	-	-	CAR1	-	13.121	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.23334	10/28/0116 04:59.41	00000014	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	-0.0	0.000	0.000	D	F	0.0	0.000	0.053	0.000	1905.911	404.966	0.006	-	-0.000	-0.002	-	-	-	CAR1	-	13.140	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.25001	10/28/0116 04:59.41	00000015	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	-0.1	0.000	0.000	D	F	0.0	0.000	0.058	0.000	1905.911	404.966	0.006	-	-0.000	0.005	-	-	-	CAR1	-	13.162	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.26667	10/28/0116 04:59.41	00000016	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	-0.2	0.000	0.000	D	F	0.0	0.000	0.062	0.000	1905.911	404.966	0.007	-	-0.000	0.010	-	-	-	CAR1	-	13.185	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.28334	10/28/0116 04:59.41	00000017	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	-0.2	0.000	0.000	D	F	0.0	0.000	0.065	0.000	1905.911	404.966	0.007	-	-0.000	0.014	-	-	-	CAR1	-	13.210	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.30001	10/28/0116 04:59.42	00000018	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	-0.2	0.000	0.000	D	F	0.0	0.000	0.068	0.000	1905.911	404.967	0.007	-	-0.000	0.015	-	-	-	CAR1	-	13.237	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.31667	10/28/0116 04:59.42	00000019	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	-0.2	0.000	0.000	D	F	0.0	0.000	0.070	0.000	1905.911	404.967	0.007	-	-0.000	0.013	-	-	-	CAR1	-	13.265	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.33334	10/28/0116 04:59.42	00000020	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	-0.1	0.000	0.000	D	F	0.0	0.000	0.071	0.000	1905.911	404.967	0.008	-	-0.000	0.010	-	-	-	CAR1	-	13.295	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.35001	10/28/0116 04:59.42	00000021	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	-0.0	0.000	0.000	D	F	0.0	0.000	0.071	0.000	1905.911	404.967	0.008	-	-0.000	0.004	-	-	-	CAR1	-	13.326	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.36667	10/28/0116 04:59.42	00000022	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	0.1	0.000	0.000	D	F	0.0	0.000	0.072	0.000	1905.911	404.967	0.008	-	0.000	-0.003	-	-	-	CAR1	-	13.359	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.38334	10/28/0116 04:59.42	00000023	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	0.3	0.000	0.000	D	F	0.0	0.000	0.072	0.000	1905.911	404.967	0.008	-	0.000	-0.010	-	-	-	CAR1	-	13.394	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.40001	10/28/0116 04:59.42	00000024	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	0.5	0.000	0.000	D	F	0.0	0.000	0.072	-0.000	1905.911	404.967	0.009	-	0.000	-0.017	-	-	-	CAR1	-	13.431	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.41668	10/28/0116 04:59.42	00000025	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	0.7	0.000	0.000	D	F	0.0	0.000	0.073	-0.000	1905.911	404.967	0.009	-	0.000	-0.022	-	-	-	CAR1	-	13.469	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.43334	10/28/0116 04:59.42	00000026	0.005	Inter828t1-2	1.611	1	2	0.000	24.444	1.0	0.000	0.000	D	F	0.0	0.000	0.074	-0.000	1905.911	404.967	0.009	-	0.000	-0.026	-	-	-	CAR1	-	13.509	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.45001	10/28/0116 04:59.42	00000027	0.005	Inter828t1-2	1.611	1	2	0.000	24.444	1.3	0.000	0.000	D	F	0.0	0.000	0.076	-0.000	1905.911	404.968	0.010	-	0.000	-0.028	-	-	-	CAR1	-	13.550	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.46668	10/28/0116 04:59.42	00000028	0.004	Inter828t1-2	1.611	1	2	0.000	24.444	1.6	0.000	0.000	D	F	0.0	0.000	0.079	-0.000	1905.911	404.968	0.010	-	0.000	-0.028	-	-	-	CAR1	-	13.594	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.48334	10/28/0116 04:59.42	00000029	0.004	Inter828t1-2	1.611	1	2	0.000	24.444	1.8	0.000	0.000	D	F	0.0	0.000	0.082	-0.000	1905.911	404.968	0.010	-	0.000	-0.026	-	-	-	CAR1	-	13.639	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.50001	10/28/0116 04:59.42	00000030	0.003	Inter828t1-2	1.611	1	2	0.000	24.444	2.0	0.000	0.000	D	F	0.0	0.000	0.086	-0.000	1905.911	404.968	0.011	-	0.000	-0.022	-	-	-	CAR1	-	13.685	-	FREEWAY_GENERAL	Urban	F	1011101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.51668	10/28/0116 04:59.42	00000031	0.003	Inter828t1-2	1.611	1	2	0.000	24.444	2.2	0.000	0.000	D	F	0.0	0.000	0.090	-0.000	1905.911	404.968	0.011	-	0.000	-0.017	-	-	-	CAR1	-	13.733	-	FREEWAY_GENERAL	Urban	F	1111101000001001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
