ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	0.98335	01/14/0117 09:48.54	00000059	0.002	Inter625t13-0	-0.088	1	2	0.000	11.111	8.1	0.028	0.000	D	F	0.0	0.003	0.153	-0.003	1503.500	523.206	0.019	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	928.855	774577.812	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	1.98337	01/14/0117 09:48.55	00000119	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	1.3	0.023	0.000	D	F	0.0	0.002	0.197	0.000	1503.500	523.208	0.026	-	0.000	-0.001	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	928.855	4211104.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	2.98339	01/14/0117 09:48.56	00000179	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	1.1	0.686	0.000	D	F	0.0	0.002	0.207	-0.000	1503.500	523.208	0.028	-	-0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	928.854	-116972344.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	3.98341	01/14/0117 09:48.57	00000239	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	1.1	0.000	0.000	D	F	0.0	0.002	0.210	-0.000	1503.500	523.208	0.028	-	-0.000	-0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	928.854	-22325866.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	4.98343	01/14/0117 09:48.58	00000299	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-4.0	0.000	0.000	D	F	0.0	0.002	0.210	-0.000	1503.500	523.208	0.028	-	0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	928.854	-24876732.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	5.98345	01/14/0117 09:48.59	00000359	0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	-1.2	0.065	0.000	D	F	261.1	0.002	0.209	0.000	1503.500	523.208	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	928.854	14391030.000	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	6.98347	01/14/0117 09:49.00	00000419	3.155	Inter625t13-0	-0.088	1	2	0.000	11.111	0.6	0.303	0.000	D	F	1764.2	0.010	0.188	0.002	1503.500	524.305	0.005	-	0.002	4.206	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	928.309	592.034	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	7.98349	01/14/0117 09:49.01	00000479	5.641	Inter625t13-0	-0.084	1	2	0.000	11.111	0.5	0.162	0.000	D	F	1868.3	0.057	0.250	-0.000	1503.504	528.977	0.019	-	0.005	1.909	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	925.998	333.283	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	8.98351	01/14/0117 09:49.02	00000539	6.592	Inter625t49-0	-0.069	1	1	0.005	11.111	2.2	0.169	0.000	D	F	1655.4	0.207	0.224	-0.002	1503.519	535.138	0.022	-	0.032	1.350	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	922.987	288.584	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	9.98353	01/14/0117 09:49.03	00000599	7.753	Inter625t49-0	-0.022	1	1	0.007	11.111	1.9	0.272	0.000	D	F	1854.8	0.480	0.217	-0.005	1503.567	542.192	0.018	-	0.036	1.692	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	919.605	249.665	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
Unknown	10.98355	01/14/0117 09:49.04	00000659	9.458	Inter625t49-0	0.076	1	1	0.008	11.111	-0.1	0.317	0.000	D	F	2022.8	0.758	0.215	0.000	1503.665	550.798	0.019	-	0.006	1.649	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000011101	0000000000000000	-	car	915.570	208.852	0.000	0.000	180.000	696.000	987.000	-0.000	Terminate	
